galexid,sdss_id,survey,nuvExposureTime,fuvExposureTime,ra,dec,nuv_mag,nuv_magErr,fuv_mag,fuv_magErr,e_bv
3056398371139893540,1237667212675514406,GII,1689.1,1689.1,181.315954802732,30.8554581716422,-999,-999,16.7051448822021,0.0109442351385951,0.0205391049385071
2860491787349277236,1237657634335555681,MIS,3081,1662,141.013812614083,49.204271275849,-999,-999,16.5305461883545,0.0103858932852745,0.0184910520911217
2860491787348224324,1237657634335555681,MIS,3081,1662,141.012938623349,49.203631838817,16.0217380523682,0.00396336987614632,-999,-999,0.0184910520911217
2874037770604511615,1237658203441463388,MIS,957.05,957.05,197.639963928703,48.2797206592193,18.6398220062256,0.0241336449980736,19.0757598876953,0.0438215993344784,0.0103237656876445
2607234677256243454,1237661417138814989,DIS,24938.3,5378.6,212.976886215848,53.9396099646249,18.0740451812744,0.00302732759155333,18.7049617767334,0.0152180027216673,0.0156342349946499
2884100501021927326,1237661066018095314,MIS,2545.15,2545.15,129.398505998246,7.80893422268111,17.5274791717529,0.00900708325207233,17.8628749847412,0.0167148262262344,0.0339364632964134
3062063055047231190,1237658629158863005,GII,1702.05,1702.05,188.011712460363,11.8899335380642,19.0524978637695,0.0335016511380672,20.5704288482666,0.105908490717411,0.0325768627226353
3062063055047232882,1237661949182345327,GII,1702.05,1702.05,188.548486352497,12.0480345137357,18.5857238769531,0.0382922887802124,20.4329643249512,0.125572934746742,0.0414764657616615
2904155593112552984,1237678617404047646,MIS,3905.2,3905.2,328.574898710452,0.942089294283005,17.496036529541,0.00663582421839237,17.8122692108154,0.0111050941050053,0.0700432881712914
3062063055047236855,1237658629695537161,GII,1702.05,1702.05,187.495569806155,12.3486679221274,16.7421340942383,0.00805679988116026,18.68190574646,0.0328298769891262,0.0266896728426218
3062133423789315743,1237662236930998372,GII,2233.1,2233.1,188.306052660944,9.39745026481385,18.0413990020752,0.0144872460514307,-999,-999,0.0208957530558109
3062133423790372611,1237662236930998372,GII,2233.1,2233.1,188.3058146502,9.39665127096242,-999,-999,20.251070022583,0.0562614090740681,0.0208957530558109
3062133423791409394,1237658491746123826,GII,2233.1,2233.1,188.415507520118,9.17485135591031,14.9462003707886,0.00284450058825314,15.3594942092896,0.00539783155545592,0.0206758938729763
3062555636256477315,1237665016311644185,GII,2666.15,1500.1,162.836638762632,32.7663946973899,15.0147533416748,0.00238326005637646,15.5144376754761,0.00844698678702116,0.022306751459837
3062555636256477374,1237665016311513135,GII,2666.15,1500.1,162.564810751162,32.7683593157046,16.8898143768311,0.00634903227910399,17.4324798583984,0.0210630614310503,0.0341683626174927
2907533292833087199,1237678617415712900,MIS,3805.2,3805.2,355.086575755305,1.24599287067349,17.3969039916992,0.00808266270905733,17.934606552124,0.0128654865548015,0.0391215272247791
2925125478876458045,1237660413188440115,MIS,1860.05,1860.05,141.651517840135,7.95383938465297,-999,-999,17.9704856872559,0.017155896872282,0.0513040646910667
3063048217465727489,1237661811738083552,GII,3281.15,1689.15,185.269835594088,11.7536708820477,19.5266513824463,0.0408972911536694,22.6710033416748,0.303883522748947,0.0281814243644476
2925195847621681679,1237660412649865229,MIS,2566.1,2566.1,137.674507345997,7.20647931516571,15.7017469406128,0.00305034662596881,16.1043567657471,0.00659908959642053,0.0426978953182697
2925266216365852314,1237658300597993710,MIS,1584,1584,135.946388953309,5.80680046128985,19.9912052154541,0.0466748252511024,20.5358238220215,0.0811510011553764,0.0489148944616318
2925371769482126778,1237658300597993710,MIS,1925.1,1916.1,135.946599589396,5.80685671593362,19.8438243865967,0.0354250892996788,20.3542308807373,0.0545255616307259,0.0489148944616318
3063153770581989130,1237662526840373381,GII,2152.25,2152.25,186.820829429733,16.0246130283267,18.6431751251221,0.023631663993001,21.2969856262207,0.133524671196938,0.0288853570818901
3063153770581991610,1237664292076584979,GII,2152.25,2152.25,186.529512089113,16.1809066763124,15.945408821106,0.00434083119034767,17.0054378509521,0.01130729354918,0.0243778079748154
3063188954951978565,1237662236930474097,GII,2009.15,2008.15,187.065771297102,9.43621349257681,16.9239616394043,0.00845570862293243,-999,-999,0.0253742765635252
3063188954951985813,1237658492819013748,GII,2009.15,2008.15,186.491168374598,10.0527860923766,18.2002964019775,0.0217651892453432,-999,-999,0.0236838664859533
3063188954953040342,1237658492819013748,GII,2009.15,2008.15,186.492077261479,10.0539305162428,-999,-999,20.7345886230469,0.0736535936594009,0.0236838664859533
3063259323698257213,1237668589187301427,GII,3041.15,3041.15,187.717579114058,16.7588660879309,17.2565479278564,0.00955749209970236,19.7965679168701,0.0472066141664982,0.0273429751396179
3063294508069303331,1237661070337703967,GII,1616.1,1616.1,186.760873764198,15.4605158026801,-999,-999,19.6247005462646,0.0649624764919281,0.0247529540210962
3063329692440330241,1237661977085542412,GII,2496.05,2496.05,188.376183152234,8.65542176651955,13.819917678833,0.0013490051496774,-999,-999,0.0201721582561731
2925547691342567881,1237654605314523150,MIS,1556,1556,134.399653734125,3.09039751685305,17.0613689422607,0.0117356777191162,18.3468151092529,0.0261225085705519,0.0493743605911732
2925899535063454496,1237648720673767456,MIS,2309.85,2309.85,134.077885419294,-0.441429680040769,18.2629508972168,0.0116410609334707,19.2529106140137,0.0292869620025158,0.0353968814015388
2926743959993583449,1237658297915015304,MIS,2506.45,2506.45,139.312557598184,4.13386936022493,19.7342777252197,0.0324411951005459,20.298360824585,0.0586700700223446,0.0406351573765278
2926849513109849108,1237654601022243081,MIS,2233.3,2233.3,140.314446960408,3.15116802343459,16.9898471832275,0.00613523973152041,17.5530014038086,0.0117057729512453,0.0506063960492611
2926884697480899585,1237654601557213384,MIS,2549.35,2535.3,135.91601163055,3.36970453167068,-999,-999,17.8578109741211,0.0176240410655737,0.0394634455442429
3069064745090812224,1237661059574595783,GII,16249.25,14990.2,50.5901647091872,41.2414379919485,20.8895244598389,0.0709014534950256,-999,-999,0.155572563409805
3069064745090815523,1237661059574333649,GII,16249.25,14990.2,49.9287261688766,41.6007828688146,21.6194953918457,0.0780705064535141,-999,-999,0.16705758869648
3069064745092910705,1237661059574464562,GII,16249.25,14990.2,50.1756148191563,41.4040351420612,21.7387924194336,0.0612956695258617,23.5554256439209,0.297458827495575,0.169707357883453
3070366566859158928,1237661362371625021,GII,1677.05,1677.05,202.15044887266,46.7678797579172,-999,-999,21.519603729248,0.121153749525547,0.025390924885869
2499535314090989922,1237658628621860878,NGS,4353.45,1567.5,187.738188731608,11.4832968129838,16.8010940551758,0.00466408999636769,18.0369930267334,0.0246219281107187,0.0415902249515057
2499535314090989607,1237658628621926519,NGS,4353.45,1567.5,187.84571015674,11.4926638452446,16.9176425933838,0.00422202562913299,17.176700592041,0.0149820037186146,0.0453827828168869
2499535314090986331,1237661811202457690,NGS,4353.45,1567.5,188.097571925496,11.2631913998346,18.7548847198486,0.0174040347337723,20.5971240997314,0.108034387230873,0.0514051765203476
2499535314089949528,1237661948645212163,NGS,4353.45,1567.5,187.885341981385,11.6240239797621,-999,-999,20.8241577148438,0.133605048060417,0.0423340760171413
2499394576600532148,1237658629158863005,NGS,4685.95,1576.1,188.011108389428,11.8895884610511,18.630765914917,0.0236058477312326,-999,-999,0.0325768627226353
2927693938039988704,1237658297915015304,MIS,2050.15,2050.15,139.312313360638,4.13378394646948,19.7016296386719,0.0290720090270042,20.356029510498,0.0502889081835747,0.0406351573765278
2928256887993407244,1237658297913245875,MIS,2817.8,2817.8,135.369294660017,3.7207212097069,19.47194480896,0.0291819758713245,21.1775588989258,0.101194068789482,0.0507079660892487
2928714284830563277,1237654606937981034,MIS,1533.05,1533.05,163.802708863006,5.86261786670054,17.4063701629639,0.00958498194813728,17.8965892791748,0.0225884076207876,0.0325631089508533
2929066128551450497,1237661971715915964,MIS,1536,1536,170.030721560549,7.33580113447552,18.6336803436279,0.0201371610164642,19.0041656494141,0.0324071571230888,0.056138914078474
2929734631621133685,1237648721222303890,MIS,1523.1,1523.1,160.731097615555,-0.14013748012442,19.7108306884766,0.0321031659841537,20.1412506103516,0.0568878166377544,0.0485730580985546
3071738757371668338,1237667254552690871,GII,3050.25,1608.05,185.064414410189,30.3604264077467,19.4002819061279,0.0331398993730545,20.9948635101318,0.180154174566269,0.0180065594613552
2930262397403792341,1237674650458193981,MIS,2847.55,1688.9,163.202782427201,0.0347405336363155,16.9432487487793,0.00771085359156132,17.2810611724854,0.0123843615874648,0.0426884740591049
2931599403341848829,1237658300069249039,MIS,3171,1692,154.563377727108,7.03760735462837,16.9354820251465,0.00491841183975339,17.4014549255371,0.0157104730606079,0.0260435566306114
2931599403341849049,1237658300069249037,MIS,3171,1692,154.582338811056,7.04862576162624,15.0163993835449,0.00184402940794826,15.486216545105,0.00616323342546821,0.0257406178861856
2931740140830201141,1237658300069445725,MIS,1684.15,1684.15,155.041743262863,6.95253960012871,17.4268665313721,0.0107141686603427,17.7385425567627,0.0183887090533972,0.0242443159222603
2488628158743450438,1237667211601969224,NGS,1721,880,181.814820277899,30.0803297160852,18.1618480682373,0.0119676934555173,18.5790157318115,0.0362040884792805,0.0191711876541376
2933640096921956644,1237651735777509640,MIS,2484.2,2484.2,226.949433575545,1.29221334765042,-999,-999,19.8944358825684,0.0374051965773106,0.054612722247839
2933640096922996228,1237655468060967358,MIS,2484.2,2484.2,225.959769621591,1.12705745620951,20.5786228179932,0.0694153159856796,22.3561782836914,0.289073884487152,0.0539202764630318
2933640096922998384,1237651735777247541,MIS,2484.2,2484.2,226.406559050982,1.30365390735905,20.5197353363037,0.0866391062736511,23.2024326324463,0.301946014165878,0.0627190992236137
2486517096416023606,1237667550340841534,NGS,3545.8,1299.15,154.410679265655,21.6884947577578,18.3275337219238,0.00969101395457983,-999,-999,0.0265451464802027
2933640096922998502,1237655468060967119,MIS,2484.2,2484.2,226.029456791843,1.22035321226901,17.0382823944092,0.0103943888098001,19.1367740631104,0.0329291932284832,0.059112936258316
2933640096923001188,1237655468598165525,MIS,2484.2,2484.2,226.642915766918,1.55935404902445,21.3034973144531,0.0891259536147118,22.3627223968506,0.147076532244682,0.0566912889480591
2933640096923002586,1237655469134905727,MIS,2484.2,2484.2,226.46093137072,1.90815618145794,20.5912704467773,0.131891742348671,23.2477321624756,0.406106382608414,0.0539577342569828
3056152080536309784,1237662195058147399,GII,1577.05,1577.05,168.966470831557,41.5912285968685,14.9897575378418,0.00344617059454322,15.4830913543701,0.00641241110861301,0.0191157292574644
2935469684472941065,1237655125020836042,MIS,2092.2,1313.6,211.066065661788,4.11304042972865,18.6445865631104,0.0240396298468113,21.0822582244873,0.0843663439154625,0.0254155769944191
2935575237387888371,1237654879666962717,MIS,2285.4,2285.4,223.261729131152,3.29547583560341,16.2143249511719,0.00368169625289738,16.7203998565674,0.00536456657573581,0.0484904162585735
3056222449278395824,1237667549276209165,GII,4775.1,2309.05,176.89896278145,23.9184267711201,18.9016170501709,0.0205821488052607,-999,-999,0.0215516202151775
2935821527992508814,1237651735772659775,MIS,1695.8,1695.8,215.86295495636,1.72512781182028,14.4684267044067,0.00179993838537484,14.7532005310059,0.00260368222370744,0.03223517537117
2935927081108775353,1237648705128759433,MIS,1956.1,1956.1,217.157831033496,0.553438696936247,16.970531463623,0.00563585665076971,17.4065418243408,0.00881379377096891,0.0375022441148758
3056222449280488736,1237667910053593135,GII,4775.1,2309.05,178.102091429666,23.6251012728671,17.2655067443848,0.00527159217745066,17.7149868011475,0.0143151888623834,0.0294131226837635
2938354802780800597,1237651735774888004,MIS,2480.25,1187.55,220.985071037936,1.60456605792999,18.836633682251,0.0330310687422752,-999,-999,0.0394816026091576
3052211430862368703,1237665532258287699,GII,4890.4,2606.25,236.513961824772,18.3380399801217,18.9825096130371,0.0128661310300231,19.417667388916,0.0276560429483652,0.0314979702234268
2938425171527082285,1237651753491431477,MIS,2489.35,1205.8,221.100817896014,1.6800472793401,14.8283014297485,0.00231528817676008,15.3332185745239,0.00479268468916416,0.0375298410654068
2938425171527082444,1237651735774757030,MIS,2489.35,1205.8,220.624243846762,1.50041712033025,17.2419357299805,0.00612558098509908,17.7196884155273,0.0113926883786917,0.040934294462204
3052985487048313737,1237654879666962717,GII,5345.7,2775.5,223.261622508063,3.29548888334435,16.223690032959,0.0033159947488457,16.7310581207275,0.00837283115833998,0.0484904162585735
2428568435587812861,1237651736313725062,MIS,2399.45,2399.45,225.514637330002,1.8418897683197,16.2033214569092,0.00447119446471334,16.6302127838135,0.007646219804883,0.0594748966395855
2428568435587812817,1237655469134905727,MIS,2399.45,2399.45,226.460399206586,1.90767634007179,20.4219131469727,0.0844365507364273,23.3041687011719,0.411358892917633,0.0539577342569828
2428251776239016916,1237651737384255596,MIS,1693.05,1693.05,218.18777993374,2.91543660070422,15.7980222702026,0.00454058963805437,16.022575378418,0.00766038289293647,0.0343960300087929
2938425171527083190,1237651735774888004,MIS,2489.35,1205.8,220.984700563323,1.60394194344159,18.8091487884521,0.0195971168577671,20.2882385253906,0.0420920215547085,0.0394816026091576
2947256449120602141,1237661970640797702,MIS,1672.35,0,166.807450395258,6.41220230678646,17.7959136962891,0.011727187782526,-999,-999,0.0416167005896568
2948206427166999584,1237654880189218829,MIS,1580.15,0,189.830347837859,4.94435641872481,18.7716789245605,0.0200712755322456,-999,-999,0.0202707592397928
2421496376795866370,1237651190286188701,MIS,1661.45,0,137.628989586887,54.3950184155833,17.8662452697754,0.0110852662473917,-999,-999,0.0188187528401613
2950211936376062965,1237653665259782151,MIS,1321.95,0,152.042959781554,2.46335423826684,19.777530670166,0.0502183847129345,-999,-999,0.0415908209979534
2950387858236514680,1237651735767023782,MIS,1827.1,0,202.919486858084,1.80052328355225,19.2365283966064,0.0249745529145002,-999,-999,0.0223132371902466
3054709521280670207,1237666340799709400,GII,1644,1644,16.9435080940192,1.06406631369474,16.5097560882568,0.00686589907854795,16.9821643829346,0.0125248152762651,0.0283008683472872
3046722668814408102,1237648721237377109,GII,3038.4,1563.55,195.243967011531,-0.0286743923103977,14.6000194549561,0.00196736911311746,-999,-999,0.0258919317275286
3047109696909482227,1237648704581664772,GII,3034.1,1674.1,193.802274437791,0.116132867782714,14.5240726470947,0.00208091060630977,14.9045209884644,0.00482855131849647,0.0221498981118202
3055589130582894979,1237660670350917817,GII,2940.15,1995.05,146.080706354886,9.98440571445385,20.0658550262451,0.0425525717437267,20.8245124816895,0.104393146932125,0.0293274577707052
3055870605559601389,1237667212129665174,GII,1655.1,1655.1,158.070690344479,27.6686158542709,14.2935800552368,0.00230746273882687,14.598032951355,0.00338738434948027,0.0241645388305187
3062555636256480858,1237665128535752747,GII,2666.15,1500.1,162.480885942383,32.9903174644847,14.341968536377,0.00176726607605815,14.723729133606,0.00555472215637565,0.0247859768569469
3062661189372746927,1237658801497767961,GII,1633.2,1633.2,171.886748961892,53.9150791392503,17.0729751586914,0.00797607563436031,17.2258605957031,0.0107867149636149,0.0135588580742478
3063188954953037390,1237662236930474097,GII,2009.15,2008.15,187.065655553197,9.43713381000356,-999,-999,17.8326091766357,0.0186635013669729,0.0253742765635252
3069064745092911942,1237661055281725866,GII,16249.25,14990.2,49.6888389433162,41.4890245361167,18.7065105438232,0.0134730543941259,20.5244140625,0.0803458392620087,0.170457363128662
3069064745092911954,1237661055281660332,GII,16249.25,14990.2,49.4978774316099,41.5203969537493,20.2904243469238,0.0445090904831886,23.6879596710205,0.338478893041611,0.17760643362999
3069064745092912497,1237661059574399387,GII,16249.25,14990.2,50.1373769228139,41.5742556316272,20.7649097442627,0.0456049554049969,22.2117900848389,0.110498666763306,0.166250810027123
3069064745092915877,1237661060111204887,GII,16249.25,14990.2,50.3329105848553,41.9317251683799,18.5442314147949,0.00756116211414337,20.4181900024414,0.0369706898927689,0.185130074620247
2499500129718903739,1237661817095717024,NGS,3805,1609,189.228703743755,12.5210147124688,18.1141757965088,0.0196244828402996,22.0303058624268,0.262904077768326,0.0444727763533592
3080218191246404738,1237661069263372370,GII,30772.05,21177.35,185.385907077758,14.6065567418545,15.7243118286133,0.000800364185124636,18.088529586792,0.00461564725264907,0.0352560020983219
3083068125184274500,1237665331456049205,GII,6253.05,3268.05,166.19431288811,32.1147403808752,19.1655445098877,0.012835156172514,19.8301467895508,0.0308844726532698,0.0300826039165258
2938636277759609661,1237648722325143976,MIS,1696,1696,227.267963647383,0.821900641780575,19.4235897064209,0.0262910518795252,19.9428615570068,0.0488651916384697,0.0584535337984562
2421531561167953472,1237651250952667148,MIS,2862.1,2861.1,141.97405226359,57.375324279545,16.2442359924316,0.0048154117539525,-999,-999,0.0389886163175106
2949367511445932687,1237655742412554516,MIS,1644,0,234.770920278325,3.63839979803975,18.6363468170166,0.0188199933618307,-999,-999,0.0695981085300446
3055589130582892887,1237661064951889958,GII,2940.15,1995.05,146.704308486107,9.73545922559473,18.8759384155273,0.0270879734307528,20.5992908477783,0.108116947114468,0.0249921604990959
3063329692440340504,1237662236930998372,GII,2496.05,2496.05,188.30643854708,9.39739287238471,18.0510234832764,0.0128912208601832,-999,-999,0.0208957530558109
3070366566859158219,1237661434850312248,GII,1677.05,1677.05,202.104630139236,46.5921133314807,-999,-999,17.4718589782715,0.0167449172586203,0.0268574375659227
2499570498463081707,1237661948645212163,NGS,4451.1,1600,187.885754950843,11.6246118570789,17.3160057067871,0.0100513165816665,20.5055198669434,0.102562762796879,0.0423340760171413
3056328002396760657,1237667255087595558,GII,1680,1680,179.803473695948,30.730782357018,16.6903171539307,0.00659455172717571,17.0313396453857,0.0095389848574996,0.0183291658759117
3116774753645373574,1237661417138094141,GII,13294.4,13293.4,210.316439989201,54.4187928575205,19.0165615081787,0.00863071344792843,20.9475040435791,0.0362039469182491,0.00848490931093693
3123811628063138972,1237651737389367573,GII,1424.85,1424.85,229.80560425265,2.54489301397696,19.1251258850098,0.0232558026909828,19.9028301239014,0.0342777408659458,0.0446956008672714
3056574292999284198,1237662196136607768,GII,2584.2,1676.15,183.319638262407,43.6991187463397,14.6239538192749,0.00212715403176844,-999,-999,0.0149968005716801
3057172427326887567,1237657628457566279,GII,1664,1664,192.634684726337,51.5816206423374,17.9695281982422,0.0120015563443303,18.2706031799316,0.0223744288086891,0.0109610063955188
2860491787350321486,1237657634335621159,MIS,3081,1662,141.067077786479,49.250288518251,16.5196876525879,0.00498524028807878,17.2644786834717,0.0148023488000035,0.0184675715863705
3057665008536132041,1237662305112424512,GII,5047.15,2397.05,205.180594627733,39.5530349564546,19.3807334899902,0.0173090603202581,19.8336009979248,0.039897795766592,0.00538866175338626
3057700192908219510,1237662225149132835,GII,2422.1,2422.1,208.13300735504,37.8170466964597,15.6589679718018,0.00350620551034808,16.0471534729004,0.00632434990257025,0.0199702605605125
3057700192908225177,1237662225685872719,GII,2422.1,2422.1,207.725783562146,38.2745107266817,15.8249349594116,0.00379160977900028,16.127950668335,0.00627136090770364,0.0203608684241772
2847121726157886549,1237654880197607537,MIS,1809.05,860,209.111134584148,4.39674668627596,18.0253276824951,0.0145214684307575,18.9225025177002,0.0452510192990303,0.0325980149209499
3059776070861460574,1237668623546384464,GII,1667.1,1667.1,178.008174794403,16.8095592928621,16.4597244262695,0.00660489080473781,16.9407196044922,0.0126605797559023,0.0505128391087055
3059776070861460638,1237668623546384411,GII,1667.1,1667.1,177.979092670337,16.8461115011905,19.2087860107422,0.0377199202775955,19.5472984313965,0.0466501377522945,0.0517006888985634
3061077892628750611,1237663788501893322,GII,29421.55,14706.7,149.794127490351,69.2579316262504,17.8265151977539,0.00224584620445967,18.1261653900146,0.00558799458667636,0.0677526071667671
3124726421737445373,1237668292299194420,GII,2465.1,2465.1,169.147089222027,18.1184947411073,19.302604675293,0.0344492793083191,22.5008125305176,0.164311558008194,0.0206669811159372
3124761606107438288,1237658303281430564,GII,1544.65,1544.65,170.57296342145,59.074606147163,14.1769847869873,0.00172022031620145,-999,-999,0.010950337164104
2916927520180803052,1237666340799709400,MIS,1672,1672,16.9434201810962,1.06409923309606,16.4687576293945,0.00649525737389922,16.9072780609131,0.0121979936957359,0.0283008683472872
3062661189371704566,1237658801497505815,GII,1633.2,1633.2,170.909771505746,53.8417434958016,-999,-999,17.6315269470215,0.0116752777248621,0.0149803599342704
3062661189372744918,1237658801497505797,GII,1633.2,1633.2,170.817318810497,53.7873511042404,18.8178958892822,0.0196431372314692,19.2967834472656,0.0259888116270304,0.0145855396986008
2925090294505412146,1237660583369048107,MIS,2938.1,2938.1,148.858104956434,7.66048414214205,17.4009227752686,0.00756457820534706,18.0336513519287,0.021083053201437,0.0259822532534599
3063048217464683615,1237658629157879827,GII,3281.15,1689.15,185.659795331228,11.8014916289397,-999,-999,18.122974395752,0.0266968160867691,0.0362474024295807
2539399207667634264,1237657771786960904,DIS,17562.45,17562.45,161.342501385642,55.9604067204813,14.5403413772583,0.000605950888711959,14.7767572402954,0.00108413933776319,0.00740425568073988
2925406953854208856,1237658424079745145,MIS,1919.1,1919.1,134.954335277142,5.06078931628252,17.3452110290527,0.0103988759219646,17.9078960418701,0.0171011257916689,0.0524980239570141
3063294508068249989,1237661070337703967,GII,1616.1,1616.1,186.760766876992,15.461704421448,16.7956447601318,0.011272850446403,-999,-999,0.0241941791027784
3063294508070338862,1237664289929232469,GII,1616.1,1616.1,186.906164699843,14.456194170871,18.5185260772705,0.0190778505057096,22.5177841186523,0.386514484882355,0.042149618268013
3063294508070343639,1237662525766828100,GII,1616.1,1616.1,187.180568722479,14.9999705237408,16.5604114532471,0.00754319271072745,18.0366058349609,0.0222401209175587,0.0370001681149006
3063400061186608217,1237654880725893149,GII,3037.05,1403.6,189.451598603759,5.36835319559987,15.7484941482544,0.00349038117565215,16.8459148406982,0.0140491267666221,0.0240719616413116
3063400061186608870,1237655126085075097,GII,3037.05,1403.6,189.280019256799,5.42152942185498,19.6076278686523,0.0351549200713634,21.4788818359375,0.195797488093376,0.0250502359122038
3063400061186616202,1237655126622142526,GII,3037.05,1403.6,189.802015716715,6.01159715445247,16.0667896270752,0.00410151435062289,16.5094680786133,0.0108663737773895,0.0216786619275808
3068959191976644194,1237654879666962717,GII,5770.65,2587.3,223.261648640417,3.29549611240738,16.2264137268066,0.00323744094930589,16.7477436065674,0.00848166272044182,0.0484904162585735
3069064745090814933,1237661055818793134,GII,16249.25,14990.2,50.3799662587119,41.5475172775322,22.3678722381592,0.128988116979599,-999,-999,0.167580395936966
3164660684057225156,1237660670351310960,GII,1595.05,1595.05,147.003532957542,9.97099660901623,-999,-999,20.4002017974854,0.0738342702388763,0.0260495189577341
2499711235949332897,1237661950254973104,NGS,3128.45,1590.25,185.990668346291,12.8872000145517,20.3835964202881,0.0620940066874027,-999,-999,0.0419042222201824
3070366566860195561,1237661361835081734,GII,1677.05,1677.05,202.906550923284,46.1503905658202,18.6938571929932,0.0246572252362967,21.3728942871094,0.141915872693062,0.0152543727308512
3070366566860196268,1237661361834819654,GII,1677.05,1677.05,202.207451459999,46.2624574848816,17.9932041168213,0.0130331255495548,19.0623359680176,0.0326078832149506,0.0220882948487997
3070366566860198823,1237661434850443366,GII,1677.05,1677.05,202.313495288694,46.5026483607722,17.9079990386963,0.0132973436266184,18.3498039245605,0.0251771360635757,0.0236866138875484
3071668388627490570,1237664668428730381,GII,1528.1,1528.1,138.885671390204,30.1403835786089,17.1550884246826,0.00862010568380356,17.456506729126,0.017108254134655,0.0264981426298618
3116317356808214713,1237661435926216778,GII,1680,1680,209.241667205057,45.9731938738434,18.6485424041748,0.0231675021350384,20.3737354278564,0.0705608576536179,0.0100204069167376
2490281824231623030,1237661068728139808,NGS,1836.5,1836.5,189.234556169418,14.2160682632874,14.6127948760986,0.00300274230539799,15.1609134674072,0.00551109202206135,0.0460538640618324
2488804080601798169,1237661950790402284,NGS,2066,0,182.601380452851,13.1706379216518,18.5835361480713,0.0131321866065264,-999,-999,0.0371966250240803
3080992247231027127,1237663788501237801,GII,18113.55,17212.5,146.21106715819,68.4469312989281,19.6219234466553,0.0079836156219244,20.2802066802979,0.0156865809112787,0.0918046459555626
3083103309556352895,1237667323791736878,GII,4752.45,3516.25,179.464274390094,27.8689349769455,18.6002578735352,0.013180885463953,19.6200656890869,0.0315228812396526,0.0250241011381149
2485672671485894515,1237667430632063050,NGS,1909.2,1910.2,143.740384753476,21.706249751249,14.9028921127319,0.00263191154226661,-999,-999,0.0264723021537066
2934273415620599524,1237648704056524892,MIS,1706,1706,220.691613932267,-0.350186628590309,15.9150438308716,0.0047095357440412,16.2224311828613,0.00898131169378757,0.0433776415884495
2934273415620599695,1237648704056918077,MIS,1706,1706,221.54672582134,-0.223613241459741,15.834153175354,0.00532447220757604,16.4924011230469,0.0129042090848088,0.044612679630518
2935680790502047773,1237655468598755583,MIS,2905.9,1732.35,228.03424144543,1.58686686415517,20.0037384033203,0.0634271502494812,-999,-999,0.0488583706319332
2935680790503107870,1237651736314904879,MIS,2905.9,1732.35,228.172900491328,1.62331837464348,-999,-999,21.3380794525146,0.124418430030346,0.0486053116619587
3187917554210319083,1237667444048658791,GII,25656.55,18620.45,194.916097510999,27.8549060686409,20.5149917602539,0.0197283513844013,22.6475849151611,0.0855176001787186,0.0104728983715177
3116422909922385145,1237664132092330041,GII,2301.15,2301.15,162.224778683998,14.1248879282495,19.2336330413818,0.0396115332841873,-999,-999,0.0400360487401485
3052492905839068322,1237662238543249552,GII,1661.05,1661.05,192.113038926151,10.5582713365165,19.9374713897705,0.0453754588961601,22.7657508850098,0.28247794508934,0.0255784578621387
3116422909924478110,1237664131555590163,GII,2301.15,2301.15,162.507385232041,13.7851256395605,18.3619976043701,0.0136034144088626,18.7193069458008,0.0234790220856667,0.0347981639206409
3116458094296567939,1237658613593735178,GII,1678,1678,176.486286404156,50.1998894912042,15.0195665359497,0.00295872241258621,15.2990207672119,0.00575958844274282,0.0158389396965504
3056292818024671497,1237665329850155090,GII,1677.05,1677.05,179.096998680059,32.0389442663155,17.1062641143799,0.00833114236593246,17.5942859649658,0.014433522708714,0.028872674331069
2938460355899166850,1237648704056918077,MIS,1568,1568,221.546643767127,-0.224190132557246,15.8237085342407,0.00559922819957137,16.5706844329834,0.0109464908018708,0.044612679630518
2938601093387519201,1237655469135102202,MIS,2376,2375,226.90515284162,2.01970504870178,19.7185153961182,0.0488607175648212,22.7710056304932,0.231746897101402,0.0562266074120998
2424346310935062287,1237654601023029350,MIS,3650.15,2344.05,142.049486470277,3.40869513890306,17.4653415679932,0.0144069343805313,-999,-999,0.0384324006736279
3084721790671402376,1237661971722141706,GII,3160.25,1556.2,184.282083005073,7.62402063442447,-999,-999,19.4233283996582,0.0544764250516891,0.0240326318889856
2947397186608965344,1237661970640797702,MIS,3184,0,166.807882686519,6.41145860481336,17.9277286529541,0.0147348791360855,-999,-999,0.0416167005896568
3084721790672438429,1237658423564304556,GII,3160.25,1556.2,184.141579864423,7.46182603728809,16.9552764892578,0.0105544654652476,18.6837844848633,0.0479990020394325,0.0241392739117146
2422340801728087877,1237652900765499433,MIS,1549.05,1549.05,40.1370569236993,-8.14769888768428,17.9517688751221,0.0192108638584614,20.3149242401123,0.0717924982309341,0.0249399933964014
3054252124443520338,1237667444049248315,GII,2582.3,1681.25,196.44922590887,27.7340994673835,15.1061410903931,0.0025347638875246,15.4580411911011,0.00731140561401844,0.0113294506445527
2950036014515623877,1237655742948311343,MIS,1520.15,0,232.188093776653,4.4057568536717,19.0319538116455,0.0180066768079996,-999,-999,0.0507158003747463
3085108818765422877,1237662239079268544,GII,1658.05,1658.05,190.243739334489,11.1838950376699,18.427770614624,0.03256980702281,21.5848922729492,0.203466132283211,0.0295573770999908
3085108818765423762,1237661815485562947,GII,1658.05,1658.05,190.315874088736,11.3864410557295,19.0781707763672,0.0325830988585949,21.3212032318115,0.117750830948353,0.0309643819928169
